0.2064400857 	0.1985681384 	0.1979048596 	0.1989258903 	0.1958838559
0.2058213177 	0.1993033883 	0.1986078731 	0.1986321269 	0.1955167327
0.2055213668 	0.1988218732 	0.1970145417 	0.1977250314 	0.1978660747
0.2056119478 	0.1982713145 	0.1978514312 	0.1974679900 	0.1965855318
0.2057985769 	0.1987693234 	0.1986274026 	0.1991287096 	0.1978679963
0.2051478209 	0.1992081230 	0.1984444195 	0.1971678178 	0.1962806412
0.2050205183 	0.1985998896 	0.1971089564 	0.1980514262 	0.1971519556
0.2059186894 	0.1980766688 	0.1978116900 	0.1980130217 	0.1968456812
0.2047975122 	0.1989350368 	0.1975736705 	0.1984291850 	0.1971946327
0.2053875267 	0.1986640710 	0.1973931670 	0.1975884193 	0.1964639558
0.2057651224 	0.1976717951 	0.1983605498 	0.1988369416 	0.1971226289
0.2059861196 	0.2009802098 	0.1989964877 	0.1982674807 	0.1972308520
0.2070960503 	0.2001186051 	0.2007283501 	0.1989542304 	0.1976444302
0.2059665099 	0.1997964775 	0.1987370697 	0.1984980205 	0.1975569443
0.2057151654 	0.1993692145 	0.1982415072 	0.1990896894 	0.1972609817
0.2044824588 	0.1995821555 	0.1984815854 	0.1978801836 	0.1982479410
0.2058434042 	0.1990686454 	0.1979439913 	0.1982986636 	0.1964944451
0.2047873596 	0.1991596370 	0.1977234797 	0.1983894366 	0.1970413919
0.2059883520 	0.2004242301 	0.1997728064 	0.1990214377 	0.1971817188
0.2053076385 	0.2000448021 	0.1984280656 	0.1995224752 	0.1965397771
0.2059173642 	0.2009392398 	0.1991186878 	0.1980928401 	0.1970066001
0.2052493928 	0.1997297863 	0.1983721213 	0.1985625772 	0.1967000621
0.2066701571 	0.2001209423 	0.1978892561 	0.1983187668 	0.1975980669
0.2061010606 	0.2001878382 	0.1993956783 	0.1999326236 	0.1980911249
0.2058422556 	0.2008338294 	0.1994465194 	0.1998815665 	0.1980316497
0.2067968286 	0.2007204151 	0.1991459339 	0.2001340182 	0.1973886344
0.2072153344 	0.2004189463 	0.2002397161 	0.1998196757 	0.1977377137
0.2066251838 	0.2003406509 	0.1984756907 	0.1986863214 	0.1980991494
0.2064988519 	0.2006776108 	0.1985558484 	0.1998033280 	0.1991508620
0.2064792289 	0.2007282476 	0.2005259150 	0.1994795163 	0.1978522002
0.2073889486 	0.2012699771 	0.1996463717 	0.1993015665 	0.1983475384
0.2075434842 	0.2016686007 	0.1982688426 	0.1999472801 	0.1987718585
0.2075063136 	0.2011735296 	0.1991697622 	0.2006893304 	0.1985116077
0.2076878643 	0.2019843962 	0.2001521743 	0.1992822290 	0.1982328244
0.2075154765 	0.2024497298 	0.2002894427 	0.2002296808 	0.2000683012
0.2081722440 	0.2020249028 	0.1996544237 	0.2001224686 	0.1978941984
0.2073827336 	0.2021014473 	0.2006905259 	0.2004377258 	0.1991032642
0.2076247084 	0.2019306079 	0.1995769185 	0.2003830081 	0.1983267093
0.2088429232 	0.2021304861 	0.2001835473 	0.2003364687 	0.1982263183
0.2079653008 	0.2021219013 	0.2005697463 	0.2006202326 	0.1993717220
0.2081849671 	0.2018908058 	0.2010273456 	0.2012045955 	0.1985193039
0.2088328314 	0.2013252874 	0.2008321332 	0.2004721380 	0.1990323575
0.2077004646 	0.2028294575 	0.2006456919 	0.1997581797 	0.1986358540
0.2085222852 	0.2017435908 	0.2006623548 	0.2011500901 	0.1996074351
0.2087354101 	0.2026812931 	0.2012517517 	0.2011559928 	0.2001614796
0.2081159739 	0.2035940706 	0.2009203536 	0.2015378929 	0.1998344932
0.2090873224 	0.2034651604 	0.2011952425 	0.2012452364 	0.1995339495
0.2097793713 	0.2031672472 	0.2016088487 	0.2011138032 	0.2005865091
0.2090915288 	0.2032025434 	0.2018410040 	0.2010750525 	0.2002135830
0.2095445976 	0.2032869819 	0.2021016310 	0.2021605950 	0.1998933410
0.2088259009 	0.2036202844 	0.2020100983 	0.2014354045 	0.2003393556
0.2083396445 	0.2040856308 	0.2014546935 	0.2010521808 	0.1999805928
0.2096747009 	0.2043362781 	0.2019381059 	0.2012493958 	0.2001445009
0.2096072944 	0.2043507658 	0.2016900580 	0.2017382525 	0.2008487252
0.2099854035 	0.2052284328 	0.2014768713 	0.2015110895 	0.2001516953
0.2089356600 	0.2043391736 	0.2028952298 	0.2030860369 	0.2005760929
0.2100581338 	0.2051038328 	0.2023657743 	0.2017401763 	0.2014280783
0.2094126271 	0.2047284831 	0.2015948392 	0.2019675592 	0.2012621429
0.2088002383 	0.2051690061 	0.2020158350 	0.2018122295 	0.2007007250
0.2092255918 	0.2053628686 	0.2016398349 	0.2026760035 	0.2003545826
0.2089965702 	0.2051649138 	0.2022776890 	0.2022673353 	0.1998555024
0.2087279268 	0.2054115809 	0.2023443370 	0.2021514988 	0.2001604117
0.2089965553 	0.2048767701 	0.2026631286 	0.2030950629 	0.2015252013
0.2092268219 	0.2062659187 	0.2022149284 	0.2014604061 	0.2014152366
0.2093607815 	0.2055667678 	0.2023583849 	0.2022676671 	0.2016447497
0.2101481449 	0.2064112961 	0.2022196202 	0.2029432075 	0.2004273616
0.2092922236 	0.2053064768 	0.2023647211 	0.2034950450 	0.2017580831
0.2099423172 	0.2064743320 	0.2035484185 	0.2033256299 	0.2013629181
0.2101887179 	0.2069528826 	0.2028314396 	0.2031279271 	0.2018794090
0.2094478652 	0.2066024307 	0.2030173265 	0.2024798765 	0.2021961785
